"id","chr","Auxin1","Auxin2","Control1","Control2"
"FBgn0038312","chr3R",2.90178861587922,2.51917927549178,2.27276920605625,1.96366377293348
"FBgn0038313","chr3R",6.40957324792599,6.11762718875076,5.73405074922449,5.18726452332798
"FBgn0038316","chr3R",3.37515898896681,3.48328050065455,2.77914013804857,2.75308358684448
"FBgn0038318","chr3R",5.35190657542516,4.80047409494188,4.01305644147491,3.77262173177937
"FBgn0038319","chr3R",5.66606275116657,5.96312056350586,4.86247503534236,5.08617936851441
"FBgn0038320","chr3R",4.35509069911049,4.31533925854807,3.3952237736926,3.68589731623766
"FBgn0038321","chr3R",5.80265329789799,6.30728970099068,4.85207054235985,5.11076323996417
"FBgn0038324","chr3R",1.27479553823985,1.22161917011227,0.895029913318417,0.890717025014065
"FBgn0038325","chr3R",2.8090894989818,2.67385035671143,2.0931790749978,2.30910401937959
"FBgn0038326","chr3R",5.57134980449024,5.76571801453369,3.39306955839065,3.77074882728468
"FBgn0038327","chr3R",2.0512848408302,2.19711983917314,1.31318675189493,1.14032067197202
"FBgn0038330","chr3R",1.20785382201405,1.26040594343712,0.347975273273745,0.348354072359442
"FBgn0038331","chr3R",5.36211404083071,5.49234788743961,4.34379493599146,4.58570051338019
"FBgn0038332","chr3R",1.55231852098208,1.56203066231541,1.24536414709719,1.40488414173466
"FBgn0038337","chr3R",0.531169017370611,0.520039584026674,0.775994524470183,0.817075655846443
"FBgn0038339","chr3R",0.0415705264208846,0.0481249641955718,0.038619652148115,0.0477770511996798
"FBgn0038342","chr3R",0.0873448859436808,0.179252121147471,0.214883264550096,0.163126555073055
"FBgn0038344","chr3R",2.70455739499951,2.96239506414754,1.96837483157263,2.2000714207721
"FBgn0038345","chr3R",0.0642216572974903,0.0976280380403709,0.0191510535828716,0.0533072370539977
"FBgn0038348","chr3R",0.0370858099007843,0.0591956944544296,0.0456186977283548,0.0692619876464195
"FBgn0038349","chr3R",2.49973356669113,2.1667466263229,4.23602999098959,3.5113790619451
"FBgn0038350","chr3R",0.031095194829415,0.0283620478644749,0.0278179869879143,0.0215088257316566
"FBgn0038353","chr3R",13.3437806870026,14.3980659581756,13.824461543317,13.9116278841413
"FBgn0038360","chr3R",3.39676039483608,3.53559104315445,2.80043187569093,3.15118758893161
"FBgn0038361","chr3R",1.50061745722255,1.28700443816673,1.26231620810266,1.26417957445219
"FBgn0038363","chr3R",5.31858205678965,5.39840284639454,3.83083390480104,3.82606744983057
"FBgn0038365","chr3R",5.91466860817321,6.56318301014796,5.07908733273107,5.5526953499686
"FBgn0038366","chr3R",0.271573086018377,0.447603423729124,0.289836583563774,0.454793633720413
"FBgn0038369","chr3R",4.98387501783378,5.28414422354853,4.3450155859382,4.61116012681218
"FBgn0038371","chr3R",1.73512625688924,1.75684827899734,1.48105211462803,1.37417672300483
"FBgn0038373","chr3R",0.286442547883128,0.114956758146801,0.0512507164757183,0.00951047446914996
"FBgn0038376","chr3R",8.31892141422932,8.18370145815213,6.3704953604238,7.06582839354103
"FBgn0038381","chr3R",3.97334946999414,5.05759844644732,7.95078992155038,8.26817176043215
"FBgn0038385","chr3R",0.0836147515201956,0.0746073971578846,0.0536625651900065,0.045263797915564
"FBgn0038386","chr3R",1.2856339377368,1.09573782114711,1.09357331503585,1.13711794837622
"FBgn0038387","chr3R",5.20389322983488,6.20135441340499,4.19168028236996,4.45189399491944
"FBgn0038388","chr3R",5.65324360467072,5.70588791174678,4.35787856941061,4.85208743105141
"FBgn0038389","chr3R",3.32976233951548,3.30906728343541,2.35638755988655,2.43385729527724
"FBgn0038390","chr3R",2.54192436830824,2.24466152960102,2.05676055105912,1.68659715175376
"FBgn0038391","chr3R",0.147775561918677,0.111000781663452,0.118592154506298,0.137091953077839
"FBgn0038394","chr3R",0.277716142226478,0.238405619730369,0.116916177195582,0.122039206868747
"FBgn0038395","chr3R",1.35514043217177,1.00606999143266,1.1136413819535,1.22947122877107
"FBgn0038396","chr3R",3.08887547529571,3.53629176460758,3.33505395482754,2.56392351304679
"FBgn0038397","chr3R",0.00933299744880015,0.00851266318844519,0.00834936725797141,0.00516457457254054
"FBgn0038400","chr3R",9.62637455686879,10.5865234671314,7.65054154975991,8.21888692785672
"FBgn0038401","chr3R",5.1409350446541,5.13128773716845,4.92068213892022,5.09293021526554
"FBgn0038404","chr3R",0.172100516958692,0.154630660534098,0.108003454706043,0.106606096418689
"FBgn0038407","chr3R",9.18776954535478,10.5231539355986,8.64901969197406,9.58004706066302
"FBgn0038412","chr3R",0.303703096791598,0.195933034604203,0.119280729385635,0.07993065660238
"FBgn0038414","chr3R",0.0127218616713067,0.046414637583233,0.0455242791532125,0.0422391650678884
"FBgn0038416","chr3R",0.0122913418177938,0,0.0329877708077212,0.0918219413214377
"FBgn0038418","chr3R",3.24002010835062,3.13073736980797,3.34276703888142,2.70483744835366
"FBgn0038419","chr3R",18.6207431693055,17.9659243479535,11.2526320230738,10.9246241377312
"FBgn0038420","chr3R",1.47989215687384,1.72635962158542,1.57743929424805,1.30388925601302
"FBgn0038421","chr3R",4.60453651451213,4.5498002573271,4.18992522379894,3.46602863952335
"FBgn0038422","chr3R",0.019123460361118,0.0274097723448934,0.0024439980628511,0.0294792518144919
"FBgn0038424","chr3R",6.51774859436056,7.04027054665732,4.42068321251922,5.1816144074175
"FBgn0038425","chr3R",2.46496698686305,2.06094712420511,1.26964756949409,1.67403909473428
"FBgn0038426","chr3R",1.69760798704127,2.16055092880647,1.7659214263916,1.37633105524198
"FBgn0038427","chr3R",2.10131041807136,2.16190663949177,1.84722546830277,1.98255497986391
"FBgn0038428","chr3R",11.2145505813798,11.49249753505,8.54196219858699,9.02892090878677
"FBgn0038429","chr3R",2.57449414650471,2.60176826213234,2.3464130020953,2.15702624773682
"FBgn0038431","chr3R",0.166992712972784,0.0304629402988805,0.044817867924973,0.0970287027450288
"FBgn0038432","chr3R",3.43724753359662,3.50879018332532,2.52971280646667,2.52962922709701
"FBgn0038435","chr3R",0.0606190515798285,0.0760249492333848,0.0406726826440123,0.0628961141874938
"FBgn0038436","chr3R",0.0605348584526343,0.0602335410455137,0.00492317488569779,0.027407458242914
"FBgn0038437","chr3R",4.60925318167266,4.54044712957299,3.16682599754124,3.12194600492888
"FBgn0038438","chr3R",9.06478822191966,9.2950320534264,8.36443871227619,8.30505137547868
"FBgn0038439","chr3R",0.00802967908730595,0.00549292609018594,0.00538755689407606,0.00166626035743582
"FBgn0038446","chr3R",19.8528980810105,21.7849896095502,12.5888932679309,15.5318496346231
"FBgn0038448","chr3R",0.748053172599944,0.722437625058761,0.787310350221636,0.748759030846292
"FBgn0038453","chr3R",7.84865750972086,7.74266399263213,7.10861182921099,6.81511126423417
"FBgn0038454","chr3R",2.06420107394387,2.29429931963735,2.00810493629673,2.25643390689332
"FBgn0038455","chr3R",51.1195456225241,51.6046216944654,46.5457146752384,49.424451422698
"FBgn0038460","chr3R",15.2733663235633,16.8121771137529,14.3424608081739,17.2106114265226
"FBgn0038461","chr3R",13.8038296398986,15.0751601465142,11.8691879498196,12.816891936343
"FBgn0038462","chr3R",11.8868449325173,11.9600412435696,10.3407923714268,10.9905879313671
"FBgn0038463","chr3R",8.78088056675575,8.30031433748068,6.92057726789518,7.87286767549199
"FBgn0038465","chr3R",24.3223556823675,23.3955803322408,22.9467897511084,25.32783116673
"FBgn0038466","chr3R",0.362868429186054,0.456836941231687,0.201175889325512,0.279988011505941
"FBgn0038467","chr3R",10.3374912126806,11.0088379633954,9.20633703625487,9.39232511324475
"FBgn0038469","chr3R",0.594261614113773,0.533938349194664,0.253913195570055,0.250314759043952
"FBgn0038470","chr3R",2.74051745643798,2.79186969587436,2.12411278738665,2.26527067577689
"FBgn0038471","chr3R",5.85685984171572,5.32567788716517,4.45204368971115,4.81675346102589
"FBgn0038472","chr3R",17.1879943258093,17.0397773091579,13.41120482492,13.3478742200772
"FBgn0038473","chr3R",3.66584700443648,3.61149340199937,3.98612449853152,3.90861939347133
"FBgn0038474","chr3R",4.46921513768837,4.54386421113805,3.1728773760055,3.9819452973054
"FBgn0038475","chr3R",6.4146983439763,6.19523492382668,6.00169709603986,6.81912901590063
"FBgn0038476","chr3R",3.30947019849932,2.69437891893035,2.8532494977847,2.52774450675886
"FBgn0038478","chr3R",3.90812251836362,4.19494174870286,3.52821252770762,3.64448765405091
"FBgn0038484","chr3R",0.864464583806992,1.11854352513486,1.0071616814136,1.01791906721376
"FBgn0038487","chr3R",0.0911059742598175,0.0664784901171222,0.0652032526667667,0
"FBgn0038488","chr3R",2.13202373663035,2.47607801401398,2.16795202116719,2.38156766988254
"FBgn0038490","chr3R",3.30126821551854,3.75434564081385,3.02810657015613,2.68819077492819
"FBgn0038491","chr3R",5.85318202043587,5.38033740197649,4.71573137009519,4.32808248964802
"FBgn0038494","chr3R",0.0139542483809585,0.0175763808941812,0.00951129286369716,0.00717026441408105
"FBgn0038498","chr3R",0.00378055713636749,0.001293097812752,0.000845528463509194,0.00235354081409388
"FBgn0038499","chr3R",0.460833714008057,0.390218747490689,0.426440492583503,0.406628103814828
"FBgn0038504","chr3R",4.55451168489175,4.34437296384448,5.0205078566474,4.34420950350573
"FBgn0038511","chr3R",0.00525602938665485,0.00191761791954267,0.00658291485367531,0.00523532558207223
"FBgn0038515","chr3R",5.00014719420433,4.5606536582074,4.57659382080013,4.77413204989963
"FBgn0038516","chr3R",5.28617195656179,5.77214312767909,6.19060076148501,7.14672204988212
"FBgn0038519","chr3R",5.37738223137687,4.82880656785043,4.67660242923763,4.79515361863419
"FBgn0038524","chr3R",5.81731288620798,4.66927441796763,3.6109213219141,3.81835980875817
"FBgn0038530","chr3R",0.159847547992286,0.218696353184811,0.238334627718377,0.221135971153096
"FBgn0038532","chr3R",0.326311816567056,0.325254640855919,0.308527199373228,0.279775766247266
"FBgn0038533","chr3R",3.77106930897393,3.54177349288755,3.64084387377943,4.0496045668799
"FBgn0038535","chr3R",4.9252202949166,4.700520479108,4.75685307628367,4.93465309882893
"FBgn0038536","chr3R",4.00714443452764,3.88899167185165,3.84970870953369,3.58829167973803
"FBgn0038539","chr3R",0,0.182637689540761,0.0895671020552676,0.0831037784394635
"FBgn0038542","chr3R",0.0116814337468902,0.0228314593900982,0.0223934901761581,0.0166220284312642
"FBgn0038545","chr3R",3.43908181354097,3.50489372895272,3.24929542456054,3.36436480170263
"FBgn0038546","chr3R",6.5897593838376,7.33018451011872,5.82446316767699,6.30485263480146
"FBgn0038547","chr3R",0.860123377786197,0.942934940465822,0.710282415387807,0.686486620126119
"FBgn0038548","chr3R",2.57502180193162,2.1404293834858,1.89510711025009,1.65306217877226
"FBgn0038549","chr3R",2.14264686736498,2.07216475444621,1.51227089423717,1.46570320168627
"FBgn0038550","chr3R",0.123997434099279,0.212059763993807,0.180259632372491,0.154386251268762
"FBgn0038551","chr3R",5.58321504406115,5.55243732910463,4.52215991319004,4.98317422598436
"FBgn0038552","chr3R",10.4247104192754,10.9880159642982,8.68478730903891,9.46719714562791
"FBgn0038564","chr3R",1.18925351407186,1.19890408648753,1.10124517021966,1.16032341168182
"FBgn0038565","chr3R",0.430373499950506,0.380650025996783,0.420016643749298,0.292280613937
"FBgn0038569","chr3R",3.4882582661092,3.46608449836613,3.211450053559,3.37098055460266
"FBgn0038575","chr3R",0.0529202259420795,0.0289612460587948,0.0473428182306053,0.0175705900343111
"FBgn0038576","chr3R",2.70458643991155,2.60902203872364,2.41954265943297,2.52651335725171
"FBgn0038577","chr3R",6.01590322804229,7.09580495731296,4.84152222905695,5.79567470648937
"FBgn0038578","chr3R",4.68047906941572,4.64976569247379,3.60045047044328,4.12424132246312
"FBgn0038579","chr3R",0.693262279374567,0.962237066494721,0.485371930639749,0.625481412182684
"FBgn0038582","chr3R",2.48531710310287,3.31634300962311,2.14103521111487,2.23485103011385
"FBgn0038583","chr3R",0.999109811138306,0.973602495347743,0.771580339844705,0.91436951206963
"FBgn0038584","chr3R",3.83387436866684,4.43553103643491,3.41176019578857,3.79364901179001
"FBgn0038585","chr3R",5.37668628026841,6.06087663831743,5.2894268140797,4.77428936539679
"FBgn0038586","chr3R",4.58012895139932,4.19439836246598,3.15567165809015,3.55646610691101
"FBgn0038588","chr3R",3.19846831517533,3.24390275269212,2.55530571175736,2.56903644734784
"FBgn0038589","chr3R",6.47608768729126,5.85998483048925,3.77040884170704,4.65021826885668
"FBgn0038590","chr3R",4.67263664164118,4.44100270195031,3.2551500109111,4.29136598434095
"FBgn0038592","chr3R",0.270554850666223,0.258525278149825,0.172885952237924,0.208533247168964
"FBgn0038593","chr3R",3.11800056923977,3.24062738636947,2.71755625928858,2.58809882013836
"FBgn0038595","chr3R",0.682540685908897,0.607725436499478,0.726911728089607,0.620499949481632
"FBgn0038597","chr3R",2.55863936131782,2.36727570728471,2.34817503353869,2.23975524143004
"FBgn0038598","chr3R",5.9507702300865,5.09597538497719,5.12475801314555,4.7214016383412
"FBgn0038601","chr3R",2.17499021759367,2.39873299466968,2.02206642859149,2.21834143429926
"FBgn0038603","chr3R",0.585547462602584,0.775219963024665,0.343383484838533,0.37549794066451
"FBgn0038606","chr3R",0.00292556706174632,0.00133421053463683,0,0.00303546154522809
"FBgn0038608","chr3R",0.749900019204688,0.393810534260032,0.640372090971786,0.490419169393539
"FBgn0038609","chr3R",4.80290688711254,4.02218328205101,3.82270049948299,3.75965838955738
"FBgn0038610","chr3R",0.171257752793307,0.188747540211384,0.0510694762209908,0.0769993424113301
"FBgn0038611","chr3R",0.393164544589274,0.369991252985759,0.206570327678248,0.160583217540097
"FBgn0038612","chr3R",0.14404895495811,0.037539317365476,0.0920480290243779,0.0341622708976832
"FBgn0038613","chr3R",0.477906777257639,0.342014337313089,0.210480675275177,0.292938015227907
"FBgn0038617","chr3R",2.5392086592936,2.8250379110079,2.07189388147394,2.34700487488616
"FBgn0038619","chr3R",3.11908423213573,2.63904582377378,2.07440894336351,2.21427487499249
"FBgn0038621","chr3R",3.61101554096565,2.93478317008992,2.35055413691614,2.39086337863718
"FBgn0038627","chr3R",0.091445910358842,0.0619925585469846,0.0619088892913151,0.0697503105155645
"FBgn0038629","chr3R",0.0190988475802324,0.0174201329883436,0.0170859676675342,0.0145847723525007
"FBgn0038632","chr3R",0.0123962167479797,0.00969140348367602,0.00316849870751881,0.00293985412649492
"FBgn0038638","chr3R",1.18666177431823,1.08235880903113,0.998932569547257,0.820824614421928
"FBgn0038640","chr3R",1.2711594727409,1.18325338122569,1.08266575472772,1.09848829841356
"FBgn0038645","chr3R",0.357945249980794,0.288073457174196,0.15069196171875,0.122340538243732
"FBgn0038646","chr3R",0.0486984336155271,0.1998811362069,0.174263888691515,0.0606332595765024
"FBgn0038647","chr3R",2.16073432437165,2.87175777845891,0.994118713463282,0.87113790789092
"FBgn0038649","chr3R",2.43486013068331,2.36153241055591,2.17824354548396,2.53318074619289
"FBgn0038651","chr3R",2.57780774503526,2.43839823919583,2.00803915416127,2.0024953845279
"FBgn0038652","chr3R",0.22257717136788,0.237863230856271,0.136724868002547,0.151525496188387
"FBgn0038653","chr3R",0.0152718888455709,0.014725523309421,0.021079042879177,0.0181092047496428
"FBgn0038654","chr3R",0.195040713391543,0.0948786088067758,0.0348969675668793,0.0323787394516526
"FBgn0038659","chr3R",6.30753952039026,6.63527806712663,5.61455678281518,5.4842680915307
"FBgn0038660","chr3R",8.89658369169053,10.4330680806122,9.94086208541315,11.5560050260813
"FBgn0038662","chr3R",3.5381769342129,3.62161862245395,4.00935310354674,3.98108575655941
"FBgn0038665","chr3R",1.38236318556016,0.630429412808455,0.691081489552056,0.674959792549374
"FBgn0038666","chr3R",1.32019708365984,1.24655677308783,0.973125165546715,0.964639635256145
"FBgn0038672","chr3R",2.01012697915236,2.50360023658643,2.1331252405512,2.23234793474727
"FBgn0038673","chr3R",4.18096210285212,4.30974547953774,3.99650527909155,3.77942006308987
"FBgn0038674","chr3R",0.671147343713989,0.558142323275005,0.52977642791748,0.458777018413995
"FBgn0038675","chr3R",5.60448557064787,4.5633888050376,4.36825808732311,4.17283089407015
"FBgn0038676","chr3R",0.0195361264392186,0.0249465674253943,0.0157294444577561,0.0145943793781182
"FBgn0038678","chr3R",4.26468670116406,4.78449986504384,4.38750262807588,4.67267663820483
"FBgn0038679","chr3R",0.286678464875207,0.256933052572318,0.16781707666313,0.133463223221328
"FBgn0038680","chr3R",1.43093099260604,1.51785007858369,0.692213713987119,0.90620574482164
"FBgn0038681","chr3R",4.17561986212206,4.53213241344985,5.76593879686931,5.2035373450677
"FBgn0038682","chr3R",9.24911311775311,11.0948180382865,8.30132618162361,8.84760907646993
"FBgn0038683","chr3R",3.46057083920197,3.7443569703384,2.23589295950559,2.66280453151964
"FBgn0038686","chr3R",2.46976299793707,2.89283060357602,2.10614746231197,2.24913222352164
"FBgn0038690","chr3R",0.0511962780961982,0.077827206519262,0.0916011239500231,0.070825851371665
"FBgn0038691","chr3R",0.0617352664106186,0.131387610779166,0.0920480290243779,0.0854056772442079
"FBgn0038692","chr3R",8.93032871665013,9.45213412915099,7.9464142304081,8.95857517497381
"FBgn0038693","chr3R",1.44801461491932,1.29486825547082,1.21547247822296,1.1795587846677
"FBgn0038695","chr3R",0.0974331551845679,0.077019937730329,0.0581096052082362,0.0485246801677821
"FBgn0038697","chr3R",0.35898578849818,0.385214506686425,0.283368787025629,0.333032486788897
"FBgn0038704","chr3R",3.7152496431092,3.82278246762264,3.14514400376624,2.72703726821358
"FBgn0038705","chr3R",0.0637741819818723,0.0664784901171222,0.0407520329167292,0.0226867756358569
"FBgn0038716","chr3R",0.23198519948945,0.269302218997039,0.213824602132371,0.163383815590016
"FBgn0038720","chr3R",0.886374793348624,1.01088002843666,0.93426488785735,1.13665266801839
"FBgn0038721","chr3R",3.91394555575738,4.17879901913781,3.72984470489108,3.72316062695819
"FBgn0038722","chr3R",5.77270714010015,5.34989185307441,4.98801414642645,4.99369720559987
"FBgn0038723","chr3R",4.5941049333783,4.60664493982547,4.28116626884666,3.87445163079896
"FBgn0038725","chr3R",0.0237866644092578,0.025311893726603,0.0141864817517651,0.00987206973275781
"FBgn0038727","chr3R",0.0224665454051014,0.0170765193685735,0.0334978909748509,0.0186483736498178
"FBgn0038733","chr3R",0.0114758025502624,0.052335620181726,0.0205326725090714,0.07620399132311
"FBgn0038734","chr3R",0.109126434867042,0.0398138578768543,0.0097625300687848,0.00905804829260051
"FBgn0038735","chr3R",0.596130078162998,0.560549028342344,0.500314523917105,0.474413363494095
"FBgn0038737","chr3R",6.16354922426822,6.18397688067274,5.00194568386896,5.57284984272584
"FBgn0038738","chr3R",8.50327606579861,9.03792082564054,6.78610846131567,7.61740337305722
"FBgn0038739","chr3R",1.40508217596759,1.26482821335775,1.08446775231856,1.22727202397473
"FBgn0038740","chr3R",0.172029672788112,0.184028994423239,0.188098770313708,0.170999461720237
"FBgn0038741","chr3R",4.93870104934349,4.32390776791009,4.69670884095569,3.52381605980323
"FBgn0038742","chr3R",3.41028439221711,3.47722255081448,2.75321978722305,2.81920228872722
"FBgn0038744","chr3R",4.56211270187203,5.02791794728038,3.74462223359717,4.33738604917677
"FBgn0038745","chr3R",2.15959089771817,2.25296518572645,1.79001869201689,1.96151842197584
"FBgn0038746","chr3R",9.70973091190384,10.3268228101722,8.67018978623386,9.45796526597116
"FBgn0038747","chr3R",5.58452014341694,5.53013742787434,5.49255076378284,5.71385922933794
"FBgn0038752","chr3R",0.0540758040767949,0.0274015281844769,0.00537517853525317,0.024936479790906
"FBgn0038753","chr3R",0.0563114962350087,0.0428016118540472,0.0335844488326671,0.023370700827291
"FBgn0038755","chr3R",0.630384582652081,0.62991505163809,0.535158771887614,0.624157429820707
"FBgn0038756","chr3R",0.140900101570787,0,0.252100507077973,0.311877973109021
"FBgn0038760","chr3R",2.41176130457222,2.57359513168788,1.93194997395209,1.82524750844491
"FBgn0038763","chr3R",3.2308927385277,2.86918910571641,2.52828852194545,2.79968659470627
"FBgn0038765","chr3R",1.38922237942813,1.2799142656162,1.46877359178461,1.37443196906513
"FBgn0038766","chr3R",1.50793419858059,1.38861756302532,1.20632524744164,1.15538027562943
"FBgn0038767","chr3R",2.37986098753753,2.31842308929902,1.89495788053273,1.93403573261318
"FBgn0038768","chr3R",3.13805752074366,3.1555936501467,3.02507200675082,2.66247003609065
"FBgn0038769","chr3R",5.26027045864271,5.72094018812976,4.70587613212216,5.03163129949221
"FBgn0038771","chr3R",1.89017007005164,1.79561753662992,1.71436415257426,1.75894683993539
"FBgn0038772","chr3R",6.49680658441753,7.89672263000452,6.12796479939804,6.10779558743253
"FBgn0038783","chr3R",0.106617167529102,0.0777967457730706,0.0381521967658772,0.0530985981614185
"FBgn0038784","chr3R",0.131976072932314,0.21065780441353,0.177100129120635,0.109546842939126
"FBgn0038787","chr3R",3.87462054585003,3.94449737820178,3.79563713311497,3.94376346044054
"FBgn0038788","chr3R",3.81591981201014,3.7076817653363,3.60472855671655,3.58086831981909
"FBgn0038789","chr3R",0.0221064607861111,0.0322614218624784,0.106793641464558,0.0954173226716178
"FBgn0038796","chr3R",0.311958779755907,0.284538813527887,0.378752227402763,0.240445799309
"FBgn0038799","chr3R",0.0128797571175818,0.019579460741745,0.0307261978681848,0.0106908525061012
"FBgn0038803","chr3R",1.24811055499375,1.28418802960818,0.992862582140131,0.907800063136122
"FBgn0038804","chr3R",2.92221403991464,4.07347894281235,1.40576728045504,2.07090130404712
"FBgn0038805","chr3R",3.37074554601977,3.88531934732676,2.86085274207767,2.89012811794399
"FBgn0038806","chr3R",4.02292881219548,4.24093299198005,3.29149406643795,3.52381605980323
"FBgn0038808","chr3R",15.7483906026853,16.3855649793304,12.4965198454593,13.6851477938347
"FBgn0038809","chr3R",5.78202507218763,6.38923246856891,4.16978251136073,4.10929741875913
"FBgn0038810","chr3R",4.42588050550218,4.69402649195395,3.41531781851619,3.38633326920607
"FBgn0038811","chr3R",3.25498911024001,3.22232987341847,2.6041711963691,2.98736302596716
"FBgn0038814","chr3R",0.0192854416309278,0.024626456604449,0.0138023168476908,0.0128063167719103
"FBgn0038815","chr3R",1.72486802820737,1.46172181562607,1.02488113214136,1.21803730549135
"FBgn0038816","chr3R",1.14176214442541,1.00074342146194,0.822017458242046,0.859321466081954
"FBgn0038818","chr3R",0.160392210483741,0.178804214797777,0.132859292267706,0.120806487607447
"FBgn0038820","chr3R",0.096683891051235,0.0881857521961825,0.017298822136081,0.0160505079328511
"FBgn0038826","chr3R",1.63937504328863,1.57184811539962,1.30953880825391,1.33094966119237
"FBgn0038827","chr3R",1.08032131349187,1.0591753940625,0.850632482107383,0.842985431214469
"FBgn0038828","chr3R",1.08787281856908,0.976248938201442,0.470912380371093,0.458777018413995
"FBgn0038829","chr3R",3.81509869232932,4.26198270016417,2.87525001526027,3.16007287942388
"FBgn0038830","chr3R",2.30633888359497,2.48999994732426,2.29485875557516,2.16832655602147
"FBgn0038832","chr3R",7.93153668089004,6.76561959980073,6.20351227835846,5.75585564450975
"FBgn0038834","chr3R",10.6450980506169,11.5640464641716,9.90838934075652,9.7294972511069
"FBgn0038837","chr3R",0.00721130014657457,0.0197323645384046,0.00645128145180783,0.00299287267377949
"FBgn0038840","chr3R",0.0276423644115406,0.0630317696052625,0.0401847222317619,0.0143403539244674
"FBgn0038842","chr3R",4.20745064313812,4.47323986764299,3.94960277791324,4.0150447274861
"FBgn0038845","chr3R",0.107176470703025,0.0760325026312222,0.330256256266809,0.355847654563736
"FBgn0038846","chr3R",0.390814286850483,0.356463227536644,1.99785884345311,2.16263803727178
"FBgn0038847","chr3R",0.260364982591976,0.237479910932133,0.209631962874874,0.280951005644208
"FBgn0038849","chr3R",0.334779465912155,0.247191049938063,0.342281302952976,0.370511944644514
"FBgn0038850","chr3R",1.49667870638355,1.53059632916904,1.31865266969679,1.35525745650705
"FBgn0038851","chr3R",0.132738564575465,0.0997058257363932,0.0628670558675275,0.0907362644803028
"FBgn0038852","chr3R",0.0643480778827215,0.0391280876870463,0.0383775050144946,0.0667652157000119
"FBgn0038853","chr3R",3.98881478018251,3.79417528639374,2.86687023254652,3.05886810746808
"FBgn0038854","chr3R",7.4703034265882,8.23795962054979,5.14075974307085,5.46970856249384
"FBgn0038855","chr3R",5.3920479958702,5.70254952080862,4.33536740243356,3.94802837064021
"FBgn0038857","chr3R",6.32616538784287,7.282289376854,5.26912771550358,5.06996825154205
"FBgn0038858","chr3R",1.88052075074752,1.88185264331546,1.2401157093737,1.40929474633682
"FBgn0038860","chr3R",1.47952609317141,1.8257690756208,1.42481085310203,1.4231300801692
"FBgn0038861","chr3R",2.18495478634617,2.59944226831118,1.47875519757681,1.54552257990556
"FBgn0038862","chr3R",3.74421578951466,3.73197997479871,2.87602110200222,2.89734005686351
"FBgn0038865","chr3R",27.1525287428321,26.7386240298159,28.0448896352847,31.2507112062326
"FBgn0038866","chr3R",0.661812769200167,0.804855993146127,0.479288696030622,0.497020283971282
"FBgn0038868","chr3R",5.0348958120151,4.9735995400354,3.65439502849442,3.31183409979763
"FBgn0038869","chr3R",6.05269090293313,5.33796522318646,5.37637850945014,5.70103924580115
"FBgn0038870","chr3R",3.4199140956937,3.36738442159385,2.593569316577,2.42562555293766
"FBgn0038871","chr3R",3.31428350028173,3.07818492051344,2.72128491806945,2.57515909740713
"FBgn0038872","chr3R",3.18183222941119,2.89873916281535,2.17850488692127,2.37946569290753
"FBgn0038873","chr3R",0.0544813726073709,0.0638905774661342,0.00696277590977259,0.00646032944297258
"FBgn0038874","chr3R",0.082971135240492,0.0866461631659517,0.0645448520025269,0.0588890594260923
"FBgn0038876","chr3R",4.33471139309815,3.34902246936366,3.20874259554887,2.58211607377469
"FBgn0038877","chr3R",3.89067414457895,3.81720995059521,3.40944689674589,3.30210340276072
"FBgn0038878","chr3R",0.065182100826366,0.0594528470937773,0.0680311105840193,0.171330770870459
"FBgn0038881","chr3R",3.71018478163227,3.4590074555037,2.97285461705903,2.82247523077661
"FBgn0038889","chr3R",1.51130199457837,1.4677733756627,1.35583024552868,1.18378375024581
"FBgn0038890","chr3R",5.25066892195157,4.94205602546965,3.30182640665252,3.48335572938167
"FBgn0038892","chr3R",0.869028029320027,0.780449317105061,0.52626625281226,0.632557410489831
"FBgn0038897","chr3R",0.0705260486826808,0.0735166659085327,0.0991463236343022,0.0794474170980447
"FBgn0038903","chr3R",5.88804896502021,5.43224233528484,4.2079384846017,4.5503189989633
"FBgn0038909","chr3R",0.187114044444319,0.204800935209131,0.145074437959772,0.134605604879337
"FBgn0038912","chr3R",7.73875689461012,8.07032883210612,5.20408197055869,4.82129596104808
"FBgn0038916","chr3R",0.246610144023835,0.497222679506147,0.243842301068867,0.301661601148928
"FBgn0038917","chr3R",0.216271017148299,0.225864570873293,0.141238663817547,0.157076436612741
"FBgn0038922","chr3R",3.70859493910422,3.97408458372507,3.21344562549317,3.28999458627076
"FBgn0038923","chr3R",3.90873729762956,4.39542056278073,2.92197082405199,2.53333803218286
"FBgn0038924","chr3R",9.03508248212053,9.38860735606776,6.05041216987135,6.58570231588352
"FBgn0038925","chr3R",5.22731575050123,5.42822270564985,3.98983252132085,4.36297597730055
"FBgn0038926","chr3R",0.442937988677812,0.492886659043167,0.269453766914777,0.220596615125893
"FBgn0038928","chr3R",12.9592524859529,14.6597656997261,8.07010894602558,9.60487534051586
"FBgn0038929","chr3R",0.0775535553129835,0.0643062715788403,0.069379973478161,0.0526691368369166
"FBgn0038934","chr3R",0.0857514002763126,0.0284415217957711,0.0662528489357721,0.0517658306287197
"FBgn0038947","chr3R",6.19241830728587,6.5664434090601,4.88120683749184,4.69071908288561
"FBgn0038948","chr3R",11.8494413927674,13.1596451286095,9.87671296452323,10.5300523960346
